Facility Category,Name of Building/Facility,Address of Building/Facility,建築物/設施名稱,建築物/設施名稱.1,Country Park/Special Area,郊野公園/特別地區,Telephone,聯絡電話,Website,網頁,Latitude Decimal Degree(DD.DDD),Longitude Decimal Degree(DD.DDD),Service Hours (From),Service Hours (To)
Country Park Toilet Locations,"Toilet (Shek Lam Chau Campsite, Lantau Trail - Section No. 9)","Shek Lam Chau Campsite, Lantau Trail - Section No. 9",廁所 (鳳凰徑 - 第9段 石欖洲營地),鳳凰徑 - 第9段 石欖洲營地,LANTAU SOUTH COUNTRY PARK,南大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.2133,113.90331,0:00,24:00:00
Country Park Toilet Locations,Toilet (Pak Tam Chung Picnic Site; Pak Tam Chung Tree Walk),Pak Tam Chung Picnic Site; Pak Tam Chung Tree Walk,廁所 (北潭涌郊遊場地；北潭涌樹木研習徑),北潭涌郊遊場地；北潭涌樹木研習徑,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39695,114.32061,0:00,24:00:00
Country Park Toilet Locations,Toilet (Junction of Pak Tam Road and MacLehose Trail - Section No. 2),Junction of Pak Tam Road and MacLehose Trail - Section No. 2,廁所 (北潭路及麥理浩徑 - 第二段 交界),北潭路及麥理浩徑 - 第二段交界,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.42168,114.33246,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Mong Tsai Barbecue Site No. 10),Tai Mong Tsai Barbecue Site No. 10,廁所 (大網仔燒烤場地十號),大網仔燒烤場地十號,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.38924,114.29924,0:00,24:00:00
Country Park Toilet Locations,Toilet (Long Ke Wan Campsite),Long Ke Wan Campsite,廁所 (浪茄灣營地),浪茄灣營地,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.37427,114.37568,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Tan Campsite),"Tai Tan Campsite, Pak Tam Road",廁所 (大灘營地),北潭路 大灘營地,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.43709,114.33428,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Sai Wan Pavilion, Sai Kung Sai Wan Road)","Sai Wan Pavilion, Sai Kung Sai Wan Road",廁所 (西貢西灣路 西灣亭),西貢西灣路 西灣亭,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39499,114.35987,0:00,24:00:00
Country Park Toilet Locations,"Toilet (High Island Reservoir West Col Dam, Sheung Yiu Country Trail Finishing Point)","High Island Reservoir West Col Dam, Sheung Yiu Country Trail Finishing Point",廁所 (萬宜水庫西副壩；上?郊遊徑 終點),萬宜水庫西副壩；上?郊遊徑 終點,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.38131,114.33575,0:00,24:00:00
Country Park Toilet Locations,Toilet (Lau Shui Heung Reservoir Barbecue Site No. 3),Lau Shui Heung Reservoir Barbecue Site No. 3,廁所 (流水響水塘燒烤場地3號),流水響水塘燒烤場地3號,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.49515,114.16976,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shing Mun Barbecue Site No. 9, Shing Mun Main Dam)","Shing Mun Barbecue Site No. 9, Shing Mun Main Dam",廁所 (城門水塘主壩 城門燒烤場地9號),城門水塘主壩 城門燒烤場地9號,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.37829,114.14857,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shing Mun Picnic Site No. 1, Lung Mun Country Trail Finishing Point)","Shing Mun Picnic Site No. 1, Lung Mun Country Trail Finishing Point",廁所 (龍門郊遊徑終點 城門郊遊場地1號),龍門郊遊徑終點 城門郊遊場地1號,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.3866,114.1444,0:00,24:00:00
Country Park Toilet Locations,Toilet (Near Peak Trail - Pinewood Battery Section),Near Peak Trail - Pinewood Battery Section,廁所 (近爐峰自然步道 - 松林砲台段),近爐峰自然步道 - 松林砲台段,LUNG FU SHAN COUNTRY PARK,龍虎山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.27948,114.13526,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Hong Kong Trail - Section 2, Pok Fu Lam Country Park)","Hong Kong Trail - Section 2, Pok Fu Lam Country Park",廁所 (薄扶林郊野公園 港島徑 - 第二段),薄扶林郊野公園 港島徑 - 第二段,POK FU LAM COUNTRY PARK,薄扶林郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.26162,114.14072,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shing Mun Picnic Site No. 10, Lead Mine Pass)","Shing Mun Picnic Site No. 10, Lead Mine Pass",廁所 (鉛?坳 城門郊遊場地10號),鉛?坳 城門郊遊場地10號,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.4121,114.15822,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Po Kau Forest Track - Kon Hang Section),Tai Po Kau Forest Track - Kon Hang Section,廁所(大埔滘林道-乾坑段),大埔滘林道-乾坑段,TAI PO KAU NATURE RESERVE,大埔滘自然護理區,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.41601,114.18119,0:00,24:00:00
Country Park Toilet Locations,Toilet (Wong Shek Barbecue Site No. 1),Wong Shek Barbecue Site No. 1,廁所 (黃石燒烤場地一號),黃石燒烤場地一號,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.43421,114.33668,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Kong Ha Au Barbecue Site, Bride's Pool Road; Wu Kau Tang Country Trail Finishing Point)","Kong Ha Au Barbecue Site, Bride's Pool Road; Wu Kau Tang Country Trail Finishing Point)",廁所 (新娘潭路 降下坳燒烤場地；烏蛟騰郊遊徑 終點),新娘潭路 降下坳燒烤場地；烏蛟騰郊遊徑 終點,PLOVER COVE COUNTRY PARK,船灣郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.51485,114.23231,0:00,24:00:00
Country Park Toilet Locations,Toilet (Pak Tam Chung Bus Terminus; Sai Kung Country Park Visitor Centre),Pak Tam Chung Bus Terminus; Sai Kung Country Park Visitor Centre,廁所 (北潭涌巴士總站；西貢郊野公園遊客中心),北潭涌巴士總站；西貢郊野公園遊客中心,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39756,114.3191,0:00,24:00:00
Country Park Toilet Locations,Toilet (Quarry Bay Picnic Site No. 5; Wilson Trail - Section No. 2),Quarry Bay Picnic Site No. 5; Wilson Trail - Section No. 2,廁所 (?魚涌郊遊場地5號；衛奕信徑 - 第二段),?魚涌郊遊場地5號；衛奕信徑 - 第二段,TAI TAM (QUARRY BAY EXT.) COUNTRY PARK,大潭(?魚涌擴建部分)郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.27723,114.21408,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Mo Shan Picnic Site No. 5),"Tai Mo Shan Picnic Site No.5, Tai Mo Shan Road",廁所 (大帽山郊遊場地5號),大帽山道 大帽山郊遊場地5號,TAI MO SHAN COUNTRY PARK,大帽山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.41166,114.11771,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Near Wilson Trail - Section No. 10 Finishing Point, Nam Chung)","Near Wilson Trail - Section No. 10 Finishing Point, Nam Chung",廁所 (南涌 近衛奕信徑 - 第10段 終點),南涌 近衛奕信徑 - 第10段 終點,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.51417,114.21052,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tsak Yue Wu Barbecue Site No. 2),Tsak Yue Wu Barbecue Site No. 2,廁所 (鯽魚湖燒烤場地二號),鯽魚湖燒烤場地二號,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39898,114.32504,0:00,24:00:00
Country Park Toilet Locations,Toilet (Lau Shui Heung Campsite),Lau Shui Heung Campsite,廁所 (流水響營地),流水響營地,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.4909,114.16734,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shing Mun Picnic Site No.14, Shing Mun Forest Track - Reservoir Section)","Shing Mun Picnic Site No.14, Shing Mun Forest Track - Reservoir Section",廁所 (城門林道 - 水塘段 城門郊遊場地14號),城門林道 - 水塘段 城門郊遊場地14號,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.38977,114.15528,0:00,24:00:00
Country Park Toilet Locations,Toilet (Tai Mo Shan Visitor Centre),Tai Mo Shan Visitor Centre,廁所 (大帽山遊客中心),大帽山遊客中心,TAI MO SHAN COUNTRY PARK,大帽山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40599,114.1065,0:00,24:00:00
Country Park Toilet Locations,Toilet (near Tai Tam Barbecue Site No. 2; Tai Tam Reservoir Road),Near Tai Tam Barbecue Site No. 2; Tai Tam Reservoir Road,廁所 (近大潭燒烤場地2號；大潭水塘道),近大潭燒烤場地2號；大潭水塘道,TAI TAM COUNTRY PARK,大潭郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.25932,114.20283,0:00,24:00:00
Country Park Toilet Locations,Toilet (Hok Tau Campsite),Hok Tau Campsite,廁所 (鶴藪營地),鶴藪營地,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.49853,114.17821,0:00,24:00:00
Country Park Toilet Locations,Toilet (Lung Fu Shan Country Park),Lung Fu Shan Country Park,廁所 (龍虎山郊野公園),龍虎山郊野公園,LUNG FU SHAN COUNTRY PARK,龍虎山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.27632,114.13431,0:00,24:00:00
Country Park Toilet Locations,Toilet (Hung Mui Kuk Barbecue Site),Hung Mui Kuk Barbecue Site,廁所 (紅梅谷燒烤場地),紅梅谷燒烤場地,LION ROCK COUNTRY PARK,獅子山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.36394,114.18112,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shum Wat Picnic Site No. 4, Lantau Trail - Section No. 5)","Shum Wat Picnic Site No. 4, Lantau Trail Section - No. 5",廁所 (鳳凰徑 - 第5段；深屈郊遊場地4號),鳳凰徑 - 第5段；深屈郊遊場地4號,LANTAU SOUTH COUNTRY PARK,南大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.24409,113.8915,0:00,24:00:00
Country Park Toilet Locations,Toilet (Shing Mun Kisok),Shing Mun Kisok,廁所 (城門茶水亭),城門茶水亭,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.38484,114.14351,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Ham Hang Mei Barbecue Site, Bride's Pool Road; Fung Hang Family Walk Finishing Point)","Ham Hang Mei Barbecue Site, Bride's Pool Road; Fung Hang Family Walk Finishing Point",廁所 (新娘潭路 鹹坑尾燒烤場地；鳳坑家樂徑終點),新娘潭路 鹹坑尾燒烤場地；鳳坑家樂徑終點,PLOVER COVE COUNTRY PARK,船灣郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.52067,114.22633,0:00,24:00:00
Country Park Toilet Locations,Toilet (Yee Ting Campsite),"Yee Ting Campsite, Pak Tam Road",廁所 (怡庭營地),北潭路 怡庭營地,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40663,114.32561,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Tai Po Kau Nature Reserve Picnic Site No. 4, Tai Po Kau Forest Track - Kau Lead Section)","Tai Po Kau Nature Reserve Picnic Site No. 4, Tai Po Kau Forest Track - Kau Lead Section",廁所(大埔滘林道 - 滘鉛段大埔滘自然護理區郊遊場地4號),大埔滘林道 - 滘鉛段大埔滘自然護理區郊遊場地4號,TAI PO KAU NATURE RESERVE,大埔滘自然護理區,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.42047,114.17044,0:00,24:00:00
Country Park Toilet Locations,Toilet (Jat's Incline Morning Walkers Garden),Jat's Incline Morning Walkers Garden,廁所 (扎山道晨運園地),扎山道晨運園地,MA ON SHAN COUNTRY PARK,馬鞍山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.33543,114.21899,0:00,24:00:00
Country Park Toilet Locations,Toilet (Shui Long Wo Campsite),Shui Long Wo Campsite,廁所 (水浪窩營地),水浪窩營地,MA ON SHAN COUNTRY PARK,馬鞍山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40272,114.27493,0:00,24:00:00
Country Park Toilet Locations,"Toilet (San Shek Wan Barbecue Site No. 1, Lantau Trail - Section No. 11)","San Shek Wan Barbecue Site No. 1, Lantau Trail - Section No. 11",廁所 (鳳凰徑 - 第11段 ?石灣燒烤場地1號),鳳凰徑 - 第11段 ?石灣燒烤場地1號,LANTAU SOUTH COUNTRY PARK,南大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.24273,113.96363,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Bride's Pool Road Barbecue Site No. 19, Sam Tam Lo)","Bride's Pool Road Barbecue Site No. 19, Sam Tam Lo",廁所 (三?籮 新娘潭路燒烤場地19號),三?籮 新娘潭路燒烤場地19號,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.50583,114.23413,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Tai Mong Tsai Barbecue Site No. 8, Tso Wo Hang Pier)","Tai Mong Tsai Barbecue Site No. 8, Tso Wo Hang Pier",廁所 (早禾坑碼頭 大網仔燒烤場地八號),早禾坑碼頭 大網仔燒烤場地八號,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39205,114.28948,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Plover Cove Country Park Tai Mei Tuk Management Centre, Bride's Pool Road)","Plover Cove Country Park Tai Mei Tuk Management Centre, Bride's Pool Road",廁所 (新娘潭路 船灣郊野公園大美督管理站),新娘潭路 船灣郊野公園大美督管理站,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.47631,114.23607,0:00,24:00:00
Country Park Toilet Locations,Toilet (Cheung Yuen Road Junction),Cheung Yuen Road Junction,廁所 (長源路口),長源路口,KAM SHAN COUNTRY PARK,金山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.34891,114.15259,0:00,24:00:00
Country Park Toilet Locations,Toilet (Sai Sha Road Barbecue Site No. 5),Sai Sha Road Barbecue Site No. 5,廁所 (西沙路燒烤場地五號),西沙路燒烤場地五號,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40513,114.2793,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Hok Tau Reservoir Barbecue Site No. 6, Hok Tau Wai, Hok Tau Road)","Hok Tau Reservoir Barbecue Site No. 6, Hok Tau Road",廁所 (鶴藪道 鶴藪圍 鶴藪水塘燒烤場地6號),鶴藪道 鶴藪圍 鶴藪水塘燒烤場地6號,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.50376,114.17299,0:00,24:00:00
Country Park Toilet Locations,Toilet (Pak Tam Au Campsite),Pak Tam Au Campsite,廁所 (北潭凹營地),北潭凹營地,SAI KUNG EAST COUNTRY PARK,西貢東郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.42297,114.33585,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Chung Pui Barbecue Site, Chung Pui Tree Walk)","Chung Pui Barbecue Site, Chung Pui Tree Walk",廁所 (涌背燒烤場地；涌背樹木研習徑),涌背燒烤場地；涌背樹木研習徑,PAT SIN LENG COUNTRY PARK,八仙嶺郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.48798,114.24216,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Tai Long Wan Campsite, Lantau)","Tai Long Wan Campsite, Lantau",廁所 (大嶼山 大浪灣營地),大嶼山 大浪灣營地,LANTAU SOUTH COUNTRY PARK,南大嶼郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.21352,113.8779,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Tai Po Kau Nature Reserve Picnic Site No. 1, Tai Po Kau Nature Trail Finishing Point)","Tai Po Kau Nature Reserve Picnic Site No. 1, Tai Po Kau Nature Trail Finishing Point",廁所 (大埔滘自然教育徑 終點 大埔滘自然護理區郊遊場地1號),大埔滘自然教育徑 終點 大埔滘自然護理區郊遊場地1號,TAI PO KAU NATURE RESERVE,大埔滘自然護理區,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.42852,114.18098,0:00,24:00:00
Country Park Toilet Locations,Toilet (Pak Tam Chung P.H.A.B. Site),Pak Tam Chung P.H.A.B. Site,廁所 (北潭涌傷健樂園),北潭涌傷健樂園,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.39729,114.32052,0:00,24:00:00
Country Park Toilet Locations,"Toilet (Shing Mun Barbecue Site No. 3, Shing Mun Road)","Shing Mun Barbecue Site No. 3, Shing Mun Road",廁所 (城門道 城門燒烤場地3號),城門道 城門燒烤場地3號,SHING MUN COUNTRY PARK,城門郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.37912,114.14317,0:00,24:00:00
Country Park Toilet Locations,Toilet (Aberdeen P.H.A.B. Barbecue Site; Aberdeen Country Park Entrance),Aberdeen P.H.A.B. Barbecue Site; Aberdeen Country Park Entrance,廁所 (香港仔傷健樂園燒烤場地；香港仔郊野公園 入口),香港仔傷健樂園燒烤場地；香港仔郊野公園 入口,ABERDEEN COUNTRY PARK,香港仔郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.25417,114.15945,0:00,24:00:00
Country Park Toilet Locations,Toilet (Hau Tong Kai Campsite),Hau Tong Kai Campsite,廁所 (猴塘溪營地),猴塘溪營地,SAI KUNG WEST COUNTRY PARK,西貢西郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.44144,114.32755,0:00,24:00:00
Country Park Toilet Locations,Toilet (Ma On Shan Barbecue Site),Ma On Shan Barbecue Site,廁所 (馬鞍山燒烤場地),馬鞍山燒烤場地,MA ON SHAN COUNTRY PARK,馬鞍山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.40833,114.23756,0:00,24:00:00
Country Park Toilet Locations,Toilet (Near Shui Chuen O Estate),Near Shui Chuen O Estate,廁所 (近水泉澳?),近水泉澳?,MA ON SHAN COUNTRY PARK,馬鞍山郊野公園,1823,1823,https://www.afcd.gov.hk/english/country/cou_vis/cou_vis_rec/cou_vis_dis.html,https://www.afcd.gov.hk/tc_chi/country/cou_vis/cou_vis_rec/cou_vis_dis.html,22.37021,114.19665,0:00,24:00:00
